Device 0: NVIDIA GeForce RTX 3060; Max thread in blocks: 1024 Total Global Memory: 12287.4 MB Shared Memory per Block: 49152 bytes Constant Memory: 65536 bytes Registers per Block: 65536 Warp Size: 32 Compute Capability: 8.6 Can Map Host Memory: Yes Clock Rate: 1777 MHz L2 Cache Size: 2359296 bytes Multiprocessor Count: 28; Max thread in blocks by axis: (1024, 1024, 64); Max blocks by axis: (2147483647, 65535, 65535);PARAMETR_SIZE: 168; MAX_VALUE_SIZE: 5; NAME_FILE_GRAPH: Parametr_Graph/test168.txt; ANT_SIZE: 500; KOL_ITERATION: 500; KOL_PROGON_STATISTICS: 50; PARAMETR_Q: 1; PARAMETR_RO: 0.999; HASH_TABLE_SIZE: 10000000; MAX_PROBES: 10000; TYPE_ACO: 2; ACOCCyN_KOL_ITERATION: 50; PRINT_INFORMATION: false
Time CUDA opt one:;35919.5; 35917.4; 0; 0; 0;0.00212717; 1;954366;
Time CUDA opt one:;35054.7; 35052.6; 0; 0; 0;0.00123478; 1;1023431;
Time CUDA opt one:;34409.2; 34407.4; 0; 0; 0;0.00212717; 1;884991;
Time CUDA opt one:;6166.64; 6164.56; 0; 0; 0;0.00123005; 0.995116;0;
Time CUDA opt one:;26220.2; 26218.2; 0; 0; 0;0.00125295; 1;193041;
Time CUDA opt one:;6324.56; 6323.01; 0; 0; 0;0.00123005; 1;0;
Time CUDA opt one:;30134.8; 30132; 0; 0; 0;0.00128546; 1;364469;
Time CUDA opt one:;6251.81; 6250.28; 0; 0; 0;0.00123005; 0.999834;0;
Time CUDA opt one:;26733.7; 26731.5; 0; 0; 0;0.00126516; 1;204157;
Time CUDA opt one:;6310.01; 6308.59; 0; 0; 0;0.00123005; 1;0;
Time CUDA opt one:;32832.2; 32830.2; 0; 0; 0;0.00128298; 1;637056;
Time CUDA opt one:;6237.15; 6235.37; 0; 0; 0;0.00123022; 0.99677;0;
Time CUDA opt one:;30784.7; 30782.7; 0; 0; 0;0.00128546; 1;381713;
Time CUDA opt one:;6315.88; 6313.95; 0; 0; 0;0.00123005; 1;0;
Time CUDA opt one:;33257.7; 33256.2; 0; 0; 0;0.00128546; 1;763677;
Time CUDA opt one:;6274.4; 6271.85; 0; 0; 0;0.00123005; 1;0;
Time CUDA opt one:;33263.5; 33261.6; 0; 0; 0;0.00128919; 1;711125;
Time CUDA opt one:;6269.54; 6267.39; 0; 0; 0;0.00123005; 1;0;
Time CUDA opt one:;33621.7; 33619.8; 0; 0; 0;0.00128298; 1;800081;
Time CUDA opt one:;6233.89; 6231.96; 0; 0; 0;0.00123179; 0.995116;0;
Time CUDA opt one:;31046.9; 31045.2; 0; 0; 0;0.00128546; 1;409602;
Time CUDA opt one:;6347.62; 6345.7; 0; 0; 0;0.00123005; 1;0;
Time CUDA opt one:;34956.7; 34954.1; 0; 0; 0;0.00128919; 1;1028227;
Time CUDA opt one:;6178.01; 6175.86; 0; 0; 0;0.0110398; 0.994975;0;
Time CUDA opt one:;31947.4; 31945.5; 0; 0; 0;0.00125295; 1;639410;
Time CUDA opt one:;6243.63; 6241.99; 0; 0; 0;0.00123304; 0.995115;0;
Time CUDA opt one:;32920.3; 32918.7; 0; 0; 0;0.00128546; 1;744573;
Time CUDA opt one:;6252.45; 6250.44; 0; 0; 0;0.00123006; 1;0;
Time CUDA opt one:;32921.9; 32919.9; 0; 0; 0;0.00126364; 1;819524;
Time CUDA opt one:;6264; 6261.87; 0; 0; 0;0.00123895; 0.995116;0;
Time CUDA opt one:;30749.6; 30748; 0; 0; 0;0.00125377; 1;463191;
Time CUDA opt one:;6304.05; 6301.4; 0; 0; 0;0.00123005; 1;0;
Time CUDA opt one:;32919; 32916.7; 0; 0; 0;0.00128546; 1;747796;
Time CUDA opt one:;6284.74; 6282.67; 0; 0; 0;0.00123005; 0.995116;0;
Time CUDA opt one:;31368.7; 31366.7; 0; 0; 0;0.00125377; 1;494476;
Time CUDA opt one:;6304.65; 6302.67; 0; 0; 0;0.00123006; 1;0;
Time CUDA opt one:;33142; 33140.2; 0; 0; 0;0.00131067; 1;627832;
Time CUDA opt one:;6233.51; 6231.97; 0; 0; 0;0.00123006; 0.997409;0;
Time CUDA opt one:;26833.8; 26831.8; 0; 0; 0;0.00125295; 1;129481;
Time CUDA opt one:;6370.52; 6368.6; 0; 0; 0;0.00123005; 1;0;
Time CUDA opt one:;28713.5; 28711.6; 0; 0; 0;0.00128546; 1;262025;
Time CUDA opt one:;6385.15; 6383.05; 0; 0; 0;0.00123005; 1;0;
Time CUDA opt one:;32341; 32339.1; 0; 0; 0;0.00126516; 1;567434;
Time CUDA opt one:;6275.97; 6274.08; 0; 0; 0;0.00123005; 1;0;
Time CUDA opt one:;25301.7; 25299.5; 0; 0; 0;0.00125293; 1;105132;
Time CUDA opt one:;6401.3; 6399.31; 0; 0; 0;0.00123005; 1;0;
Time CUDA opt one:;32669.9; 32668; 0; 0; 0;0.00128919; 1;543439;
Time CUDA opt one:;6262.52; 6260.76; 0; 0; 0;0.00123005; 1;0;
Time CUDA opt one:;32724.1; 32722.5; 0; 0; 0;0.00123164; 1;619757;
Time CUDA opt one:;6292.09; 6290.13; 0; 0; 0;0.00123007; 0.999878;0;
Time CUDA opt one:;27543.1; 27541.1; 0; 0; 0;0.00125295; 1;167388;
Time CUDA opt one:;6364.67; 6362.72; 0; 0; 0;0.00123005; 1;0;
Time CUDA opt one:;32958.1; 32956.3; 0; 0; 0;0.00128546; 1;748749;
Time CUDA opt one:;6243.37; 6241.21; 0; 0; 0;0.00123005; 0.995116;0;
Time CUDA opt one:;25370.1; 25368.1; 0; 0; 0;0.00126516; 1;165002;
Time CUDA opt_one_GPU:;934612.463400;sec
Time CUDA opt one ant:;83367.2; 83365.2; 0; 0; 0;0.0109538; 0.981018;27720400;
Time CUDA opt one ant:;83151.4; 83149.3; 0; 0; 0;0.0290393; 0.980998;27720400;
Time CUDA opt one ant:;83616.5; 83614.9; 0; 0; 0;0.018988; 0.981003;27720400;
Time CUDA opt one ant:;83265.4; 83263.3; 0; 0; 0;0.0190325; 0.980998;27720400;
Time CUDA opt one ant:;83221; 83218.9; 0; 0; 0;0.0290393; 0.980998;27720400;
Time CUDA opt one ant:;83504.1; 83502.1; 0; 0; 0;0.0290385; 0.980999;27720400;
Time CUDA opt one ant:;83310.8; 83309; 0; 0; 0;0.0190325; 0.980998;27720400;
Time CUDA opt one ant:;83174.3; 83172.2; 0; 0; 0;0.0290381; 0.980998;27720400;
Time CUDA opt one ant:;83326.4; 83324.3; 0; 0; 0;0.0290393; 0.980998;27720400;
Time CUDA opt one ant:;83341.9; 83339.9; 0; 0; 0;0.0290594; 0.980998;27720400;
Time CUDA opt one ant:;83332.4; 83330; 0; 0; 0;0.0290377; 0.980998;27720400;
Time CUDA opt one ant:;83242.2; 83240.2; 0; 0; 0;0.0290379; 0.980998;27720400;
Time CUDA opt one ant:;83568.5; 83566.3; 0; 0; 0;0.0190325; 0.980998;27720400;
Time CUDA opt one ant:;83259.9; 83257.9; 0; 0; 0;0.0253661; 0.980998;27720400;
Time CUDA opt one ant:;83240.8; 83238.4; 0; 0; 0;0.0190559; 0.980998;27720400;
Time CUDA opt one ant:;83358.3; 83355.7; 0; 0; 0;0.0290385; 0.980998;27720400;
Time CUDA opt one ant:;83327.6; 83325.9; 0; 0; 0;0.0290485; 0.980998;27720400;
Time CUDA opt one ant:;83229.9; 83227.8; 0; 0; 0;0.0190325; 0.980998;27720400;
Time CUDA opt one ant:;83165.1; 83163.2; 0; 0; 0;0.0290377; 0.980998;27720400;
Time CUDA opt one ant:;83505.8; 83504; 0; 0; 0;0.0191709; 0.980998;27720400;
Time CUDA opt one ant:;83338.3; 83336.3; 0; 0; 0;0.0275858; 0.980998;27720400;
Time CUDA opt one ant:;83100.5; 83098.6; 0; 0; 0;0.0290393; 0.980998;27720400;
Time CUDA opt one ant:;83586.9; 83584.8; 0; 0; 0;0.0290393; 0.980998;27720400;
Time CUDA opt one ant:;83403; 83401.2; 0; 0; 0;0.0290393; 0.980998;27720400;
Time CUDA opt one ant:;83067.8; 83065.9; 0; 0; 0;0.0275831; 0.981003;27720400;
Time CUDA opt one ant:;83391.7; 83389.6; 0; 0; 0;0.0290594; 0.980998;27720400;
Time CUDA opt one ant:;83452.1; 83450.1; 0; 0; 0;0.0290393; 0.980998;27720400;
Time CUDA opt one ant:;83257.3; 83255.3; 0; 0; 0;0.0290393; 0.980998;27720400;
Time CUDA opt one ant:;83258; 83255.8; 0; 0; 0;0.0290384; 0.980998;27720400;
Time CUDA opt one ant:;83587; 83585.4; 0; 0; 0;0.0190325; 0.981009;27720400;
Time CUDA opt one ant:;83159; 83157.4; 0; 0; 0;0.0190325; 0.980998;27720400;
Time CUDA opt one ant:;83178.8; 83176.7; 0; 0; 0;0.0109027; 0.981015;27720400;
Time CUDA opt one ant:;83569.3; 83567.4; 0; 0; 0;0.0190325; 0.980998;27720400;
Time CUDA opt one ant:;83286.2; 83284.7; 0; 0; 0;0.0190325; 0.980998;27720400;
Time CUDA opt one ant:;83160.8; 83158.5; 0; 0; 0;0.0290393; 0.981009;27720400;
Time CUDA opt one ant:;83354.1; 83352.6; 0; 0; 0;0.0290393; 0.980998;27720400;
Time CUDA opt one ant:;83379.2; 83377.2; 0; 0; 0;0.0290393; 0.980998;27720400;
Time CUDA opt one ant:;83238; 83235.7; 0; 0; 0;0.0290746; 0.981009;-1426206873;
Time CUDA opt one ant:;83251.1; 83249.2; 0; 0; 0;0.0290393; 0.980998;1575367990;
Time CUDA opt one ant:;83533.5; 83531.6; 0; 0; 0;0.0290377; 0.981003;1374413846;
Time CUDA opt one ant:;83318; 83315.3; 0; 0; 0;0.0290393; 0.980998;-913702174;
Time CUDA opt one ant:;83207.3; 83205.4; 0; 0; 0;0.0290593; 0.980998;-913702174;
Time CUDA opt one ant:;83310.9; 83309; 0; 0; 0;0.0189868; 0.980998;-913702174;
Time CUDA opt one ant:;83388.4; 83386.2; 0; 0; 0;0.0275856; 0.980998;-913702174;
Time CUDA opt one ant:;83303.7; 83301.7; 0; 0; 0;0.0190559; 0.980998;-913702174;
Time CUDA opt one ant:;83126.5; 83124.5; 0; 0; 0;0.0290385; 0.980998;-913702174;
Time CUDA opt one ant:;83613.1; 83611; 0; 0; 0;0.0290385; 0.980998;-913702174;
Time CUDA opt one ant:;83403.3; 83401.3; 0; 0; 0;0.0190559; 0.980998;1184668512;
Time CUDA opt one ant:;83182.6; 83180.6; 0; 0; 0;0.0275617; 0.981002;1184668512;
Time CUDA opt one ant:;83384; 83381.8; 0; 0; 0;0.019034; 0.981002;1184668512;
Time CUDA opt one ant:;83369.1; 83367.1; 0; 0; 0;0.0290384; 0.980998;1184668512;
Time CUDA opt one ant:;83177.6; 83175.6; 0; 0; 0;0.0275856; 0.980998;1184668512;
Time CUDA opt one ant:;83253.5; 83251.3; 0; 0; 0;0.0190116; 0.980358;1184668512;
Time CUDA opt one ant:;83659.3; 83657.3; 0; 0; 0;0.0290594; 0.980998;1184668512;
Time CUDA opt one ant:;83239; 83237; 0; 0; 0;0.0275858; 0.980998;1184668512;
Time CUDA opt_one_GPU ant:;4166691.072000;sec
Time CUDA opt one ant local:;4378.86; 4376.97; 0; 0; 0;0.011511; 0.981019;1184668512;
Time CUDA opt one ant local:;4364.11; 4362.14; 0; 0; 0;0.011511; 0.981019;1184668512;
Time CUDA opt one ant local:;4366.81; 4365.22; 0; 0; 0;0.0115109; 0.981019;1184668512;
Time CUDA opt one ant local:;4367.89; 4365.65; 0; 0; 0;0.0110209; 0.981019;1184668512;
Time CUDA opt one ant local:;4368.71; 4366.72; 0; 0; 0;0.0113424; 0.981019;1184668512;
Time CUDA opt one ant local:;4384.9; 4382.9; 0; 0; 0;0.011511; 0.981003;1184668512;
