Device 0: NVIDIA GeForce RTX 3060 Laptop GPU; Max thread in blocks: 1024 Total Global Memory: 6143.5 MB Shared Memory per Block: 49152 bytes Constant Memory: 65536 bytes Registers per Block: 65536 Warp Size: 32 Compute Capability: 8.6 Can Map Host Memory: Yes Clock Rate: 1425 MHz L2 Cache Size: 3145728 bytes Multiprocessor Count: 30; Max thread in blocks by axis: (1024, 1024, 64); Max blocks by axis: (2147483647, 65535, 65535);PARAMETR_SIZE: 22; PARAMETR_SIZE_ONE_X: 11; MAX_VALUE_SIZE: 5; NAME_FILE_GRAPH: Parametr_Graph/test100.txt; ANT_SIZE: 500; KOL_ITERATION: 10000; KOL_PROGON_STATISTICS: 200; PARAMETR_Q: 1; PARAMETR_RO: 0.999; TYPE_ACO: 2; ACOCCyN_KOL_ITERATION: 50; FUNCTION: SHAFFERA 
Time omp:;6579.55; 6517.38; 6516.38; 6507.73; 377.485;1907.81; 478.068; 0.00123005; 0.999997; 3173; 
Time omp:;6545.89; 6482.62; 6481.69; 6473.05; 334.109;1902.56; 474.792; 0.00123005; 0.999999; 3716; 
Time omp:;6532.56; 6468.99; 6468.04; 6459.56; 331.08;1906.15; 481.008; 0.00123005; 0.999997; 3356; 
Time omp:;6572.41; 6508.95; 6508; 6499.53; 336.629;1915.39; 479.526; 0.00123005; 0.999998; 2676; 
Time omp:;6496.35; 6433.66; 6432.67; 6424.27; 329.389;1894.3; 472.468; 0.00123005; 0.999997; 3796; 
Time omp:;6515.93; 6454.1; 6453.15; 6444.83; 331.498;1911.51; 474.641; 0.00123005; 0.999969; 5487; 
Time omp:;6561.58; 6497; 6495.98; 6487.62; 333.162;1921.38; 480.824; 0.00123005; 0.999996; 4761; 
Time omp:;6541.66; 6477.96; 6476.99; 6468.2; 330.046;1899.88; 474.544; 0.00123005; 0.999993; 3674; 
Time omp:;6566.54; 6503.23; 6502.3; 6493.48; 334.38;1900.93; 474.531; 0.00123005; 0.99999; 4156; 
Time omp:;6591.6; 6525.32; 6524.31; 6515.86; 334.528;1915.6; 479.919; 0.00123005; 1; 2829; 
Time omp:;6602.69; 6540.67; 6539.72; 6531.2; 333.945;1924.45; 478.741; 0.00123005; 0.999998; 2884; 
Time omp:;6591.14; 6528.68; 6527.72; 6519.07; 333.966;1915.22; 480.493; 0.00123005; 0.999996; 3342; 
Time omp:;6603.09; 6543.25; 6542.12; 6533.59; 336.732;1945.56; 483.897; 0.00123005; 0.999883; 4024; 
Time omp:;6539.29; 6471.67; 6470.75; 6462.24; 332.43;1917.95; 479.587; 0.00123005; 0.99995; 3266; 
Time omp:;6566.43; 6502.76; 6501.82; 6493.28; 332.259;1902.89; 478.129; 0.00123005; 0.999998; 2935; 
Time omp:;6606.48; 6542.95; 6541.83; 6533.41; 332.937;1916.91; 478.193; 0.00123005; 1; 2330; 
Time omp:;6566.18; 6503.19; 6502.24; 6493.77; 334.771;1914.84; 475.309; 0.00123005; 0.999998; 4341; 
Time omp:;6550.16; 6488.07; 6487.02; 6478.43; 336.201;1908.17; 476.65; 0.00123005; 0.999981; 2624; 
Time omp:;6500.26; 6440.81; 6439.85; 6431.01; 334.852;1902.79; 477.567; 0.00123005; 0.999895; 3894; 
Time omp:;6503.05; 6442.82; 6441.4; 6432.92; 332.176;1898.02; 473.239; 0.00123005; 0.999981; 7441; 
Time omp:;6490.67; 6427.89; 6426.92; 6418.45; 331.555;1900.13; 476.856; 0.00123005; 0.999963; 4435; 
Time omp:;6580.82; 6516.55; 6515.56; 6506.67; 331.9;1927.89; 485.167; 0.00123005; 0.999982; 3690; 
Time omp:;6606; 6541.78; 6540.74; 6531.7; 333.421;1926.25; 481.85; 0.00123005; 0.999982; 4862; 
Time omp:;6509.17; 6446.35; 6445.38; 6436.9; 331.689;1897.37; 475.673; 0.00123005; 0.999968; 5499; 
Time omp:;6605.68; 6543.64; 6542.65; 6534.16; 332.8;1925.49; 486.894; 0.00123005; 0.999989; 1979; 
Time omp:;6504.5; 6441.27; 6440.3; 6431.57; 334.721;1913.41; 484.434; 0.00123005; 0.999978; 4026; 
Time omp:;6509.08; 6448.98; 6448.01; 6439.38; 333.419;1909.85; 478.284; 0.00123005; 0.999979; 3917; 
Time omp:;6528.67; 6464.47; 6463.51; 6454.82; 333.14;1909.84; 478.297; 0.00123005; 0.999986; 5670; 
Time omp:;6551.27; 6488.32; 6487.3; 6478.75; 331.318;1916.41; 478.343; 0.00123005; 0.999996; 2820; 
Time omp:;6557.71; 6497.01; 6496.03; 6487.23; 332.439;1908.91; 475.709; 0.00123005; 0.999994; 4339; 
Time omp:;6610.62; 6548.69; 6547.65; 6538.89; 334.655;1942.77; 484.947; 0.00123005; 0.999994; 4462; 
Time omp:;6540.09; 6474.96; 6473.81; 6465.31; 333.21;1897.05; 474.565; 0.00123005; 0.999999; 4690; 
Time omp:;6536.09; 6475.7; 6474.71; 6466.32; 331.739;1904.6; 474.896; 0.00123005; 0.999998; 3348; 
Time omp:;6590.16; 6526.34; 6525.28; 6516.43; 335.9;1921.71; 483.842; 0.00123005; 0.999997; 3256; 
Time omp:;6484.46; 6419.07; 6418.1; 6409.67; 334.847;1901.97; 473.341; 0.00123005; 0.999977; 8952; 
Time omp:;6530.33; 6466.82; 6465.85; 6457.42; 333.609;1919; 481.104; 0.00123005; 0.999981; 3616; 
Time omp:;6552.61; 6490.23; 6489.24; 6480.68; 332.593;1907.98; 477.437; 0.00123005; 0.999996; 3247; 
Time omp:;6583.99; 6522.15; 6521.19; 6512.73; 332.957;1926.68; 476.093; 0.00123005; 0.999999; 4047; 
Time omp:;6540.31; 6476.29; 6475.32; 6466.82; 330.004;1904.73; 481.172; 0.00123005; 1; 3792; 
Time omp:;6604.52; 6538.61; 6537.57; 6529.03; 335.31;1942.92; 477.041; 0.00123005; 0.999999; 4551; 
Time omp:;6503.11; 6442.77; 6441.8; 6433.33; 333.291;1911.21; 475.664; 0.00123005; 1; 8514; 
Time omp:;6494.05; 6433.3; 6432.32; 6423.93; 329.49;1890.74; 470.459; 0.00123005; 0.999997; 4344; 
Time omp:;6515.15; 6451.91; 6450.93; 6442.52; 330.273;1910.03; 476.165; 0.00123005; 0.999996; 4150; 
Time omp:;6529.1; 6468.79; 6467.79; 6459.33; 331.718;1901.54; 474.616; 0.00123005; 0.999984; 4593; 
Time omp:;6483.85; 6418.09; 6417.1; 6408.51; 336.787;1903.25; 479.319; 0.00123005; 0.999982; 4587; 
Time omp:;6611.3; 6548.47; 6547.52; 6538.99; 331.518;1933.55; 489.401; 0.00123005; 0.999938; 3083; 
Time omp:;6549.04; 6482.8; 6481.8; 6473.3; 333.656;1916.45; 475.882; 0.00123005; 0.999841; 6250; 
Time omp:;6577.43; 6512.51; 6511.51; 6502.58; 332.806;1916.48; 481.102; 0.00123005; 0.999992; 4177; 
Time omp:;6647.4; 6583.18; 6582.19; 6573.64; 334.135;1932.28; 480.995; 0.00123005; 0.999989; 2356; 
Time omp:;6596.63; 6532.25; 6531.22; 6522.76; 336.873;1923.65; 480.795; 0.00123005; 1; 4799; 
Time omp:;6563.19; 6498.82; 6497.86; 6489.45; 333.511;1918.72; 482.44; 0.00123005; 0.999945; 2560; 
Time omp:;6524.1; 6460.87; 6459.88; 6451.39; 335.563;1912.17; 481.435; 0.00123005; 0.999992; 3528; 
