Device 0: Tesla V100-SXM2-16GB; Max thread in blocks: 1024 Total Global Memory: 16151.1 MB GPU Global Memory Usage: 0.272724 MB GPU Global Memory Hash Table: 16 MB Max PARAMETR_SIZE in GPU Global Memory: 26770417 Shared memory per block: 49152 bytes (48 KB) Shared memory per multiprocessor: 98304 bytes (96 KB) Data size in Shared memory per block: 1344 bytes (1.3125 KB) Constant Memory: 65536 bytes Parameter data size (in Constant Memory): 6720 bytes (6.5625 KB) Registers per Block: 65536 Warp Size: 32 Compute Capability: 7.0 Can Map Host Memory: Yes Clock Rate: 1530 MHz L2 Cache Size: 6291456 bytes Multiprocessor Count: 80; Max thread in blocks by axis: (1024, 1024, 64); Max blocks by axis: (2147483647, 65535, 65535);Device 1: Tesla V100-SXM2-16GB; Max thread in blocks: 1024 Total Global Memory: 16151.1 MB GPU Global Memory Usage: 0.272724 MB GPU Global Memory Hash Table: 16 MB Max PARAMETR_SIZE in GPU Global Memory: 26770417 Shared memory per block: 49152 bytes (48 KB) Shared memory per multiprocessor: 98304 bytes (96 KB) Data size in Shared memory per block: 1344 bytes (1.3125 KB) Constant Memory: 65536 bytes Parameter data size (in Constant Memory): 6720 bytes (6.5625 KB) Registers per Block: 65536 Warp Size: 32 Compute Capability: 7.0 Can Map Host Memory: Yes Clock Rate: 1530 MHz L2 Cache Size: 6291456 bytes Multiprocessor Count: 80; Max thread in blocks by axis: (1024, 1024, 64); Max blocks by axis: (2147483647, 65535, 65535);Device 2: Tesla V100-SXM2-16GB; Max thread in blocks: 1024 Total Global Memory: 16151.1 MB GPU Global Memory Usage: 0.272724 MB GPU Global Memory Hash Table: 16 MB Max PARAMETR_SIZE in GPU Global Memory: 26770417 Shared memory per block: 49152 bytes (48 KB) Shared memory per multiprocessor: 98304 bytes (96 KB) Data size in Shared memory per block: 1344 bytes (1.3125 KB) Constant Memory: 65536 bytes Parameter data size (in Constant Memory): 6720 bytes (6.5625 KB) Registers per Block: 65536 Warp Size: 32 Compute Capability: 7.0 Can Map Host Memory: Yes Clock Rate: 1530 MHz L2 Cache Size: 6291456 bytes Multiprocessor Count: 80; Max thread in blocks by axis: (1024, 1024, 64); Max blocks by axis: (2147483647, 65535, 65535);Device 3: Tesla V100-SXM2-16GB; Max thread in blocks: 1024 Total Global Memory: 16151.1 MB GPU Global Memory Usage: 0.272724 MB GPU Global Memory Hash Table: 16 MB Max PARAMETR_SIZE in GPU Global Memory: 26770417 Shared memory per block: 49152 bytes (48 KB) Shared memory per multiprocessor: 98304 bytes (96 KB) Data size in Shared memory per block: 1344 bytes (1.3125 KB) Constant Memory: 65536 bytes Parameter data size (in Constant Memory): 6720 bytes (6.5625 KB) Registers per Block: 65536 Warp Size: 32 Compute Capability: 7.0 Can Map Host Memory: Yes Clock Rate: 1530 MHz L2 Cache Size: 6291456 bytes Multiprocessor Count: 80; Max thread in blocks by axis: (1024, 1024, 64); Max blocks by axis: (2147483647, 65535, 65535);PARAMETR_SIZE: 168; MAX_VALUE_SIZE: 5; SET_PARAMETR_SIZE_ONE_X: 21; ANT_SIZE: 128; MAX_THREAD_CUDA: 512; NAME_FILE_GRAPH: Parametr_Graph/test168.txt; KOL_ITERATION: 500; KOL_PROGREV: 5; KOL_PROGON_STATISTICS: 50; PARAMETR_RO: 0.999; PARAMETR_Q: 1; PRINT_INFORMATION: 0; MAX_PARAMETR_VALUE_TO_MIN_OPT: 1; OPTIMIZE: OPTIMIZE_MIN_1 ; FUNCTION: SHAFFERA GO_HASH: 0; HASH_TABLE_SIZE: 1048576; ZERO_HASH_RESULT: -1; ZERO_HASH: 18446744073709551615; MAX_PROBES: 10000; MAX_CONST: 8192; MAX_SHARED: 49152; BLOCK_SIZE: 64; BIN_SEARCH: 0; NON_WHILE_ANT: 1; 
USE CONST MEMORY
USE SHARED MEMORY
Run MPI Combined Run28; 74.6961; 0; 17.4529; 6.9715; 0; 74.6961; -nan; 100; 2.84075; 0.00123019; 1; 
Run MPI Combined Run29; 74.5795; 0; 17.4318; 6.91611; 0; 74.5795; -nan; 100; 2.84519; 0.00123008; 1; 
Run MPI Combined Run30; 74.8617; 0; 17.5976; 6.98271; 0; 74.8617; -nan; 100; 2.83446; 0.00123089; 1; 
Run MPI Combined Run31; 74.6506; 0; 17.4221; 6.92324; 0; 74.6506; -nan; 100; 2.84247; 0.00123024; 1; 
Run MPI Combined Run32; 74.607; 0; 17.4063; 6.98165; 0; 74.607; -nan; 100; 2.84414; 0.00123007; 1; 
Run MPI Combined Run33; 74.7411; 0; 17.4577; 6.9755; 0; 74.7411; -nan; 100; 2.83903; 0.0012308; 1; 
Run MPI Combined Run34; 74.794; 0; 17.5716; 6.99189; 0; 74.794; -nan; 100; 2.83703; 0.00123096; 1; 
Run MPI Combined Run35; 74.847; 0; 17.4319; 6.95096; 0; 74.847; -nan; 100; 2.83502; 0.00123016; 1; 
Run MPI Combined Run36; 74.7242; 0; 17.4379; 6.98987; 0; 74.7242; -nan; 100; 2.83968; 0.00123005; 1; 
Run MPI Combined Run37; 74.8152; 0; 17.4734; 6.95198; 0; 74.8152; -nan; 100; 2.83622; 0.00123009; 1; 
Run MPI Combined Run38; 75.0925; 0; 17.591; 7.00424; 0; 75.0925; -nan; 100; 2.82575; 0.00123024; 1; 
Run MPI Combined Run39; 74.7429; 0; 17.4219; 6.9571; 0; 74.7429; -nan; 100; 2.83897; 0.00123006; 1; 
Run MPI Combined Run40; 74.8943; 0; 17.4719; 6.97762; 0; 74.8943; -nan; 100; 2.83323; 0.00123006; 1; 
Run MPI Combined Run41; 74.8725; 0; 17.3769; 6.95806; 0; 74.8725; -nan; 100; 2.83405; 0.00123005; 1; 
Run MPI Combined Run42; 74.6618; 0; 17.5075; 6.99185; 0; 74.6618; -nan; 100; 2.84205; 0.00123131; 1; 
Run MPI Combined Run43; 74.3865; 0; 17.3694; 6.89566; 0; 74.3865; -nan; 100; 2.85257; 0.00123012; 1; 
Run MPI Combined Run44; 74.5407; 0; 17.4025; 6.9571; 0; 74.5407; -nan; 100; 2.84667; 0.00123078; 1; 
Run MPI Combined Run45; 74.4135; 0; 17.3538; 6.87825; 0; 74.4135; -nan; 100; 2.85153; 0.00123006; 1; 
Run MPI Combined Run46; 74.7414; 0; 17.577; 6.96322; 0; 74.7414; -nan; 100; 2.83902; 0.00123069; 1; 
Run MPI Combined Run47; 74.4652; 0; 17.4028; 6.92743; 0; 74.4652; -nan; 100; 2.84955; 0.00123038; 1; 
Run MPI Combined Run48; 74.408; 0; 17.3348; 6.9643; 0; 74.408; -nan; 100; 2.85174; 0.00123435; 1; 
Run MPI Combined Run49; 74.5498; 0; 17.3908; 6.89357; 0; 74.5498; -nan; 100; 2.84632; 0.00123008; 1; 
