201703
Max threads OMP : 12 OpenMP version: 202011 :OpenMP 5.1 (2021) active
PARAMETR_SIZE: 42; MAX_VALUE_SIZE: 4; SET_PARAMETR_SIZE_ONE_X: 21; ANT_SIZE: 500; MAX_THREAD_CUDA: 256; NAME_FILE_GRAPH: Parametr_Graph/test42_4.txt; KOL_ITERATION: 500; KOL_PROGREV: 0; KOL_PROGON_STATISTICS: 50; PARAMETR_RO: 0.999; PARAMETR_Q: 1; PRINT_INFORMATION: 0; MAX_PARAMETR_VALUE_TO_MIN_OPT: 1000; OPTIMIZE: OPTIMIZE_MIN_1 ; FUNCTION: SHAFFERA BALANCED: BALANCED_TIME_GPU_FUNCTION BALANCED_TIME_OMP_FUNCTION BALANCED_ADD_TIME_OMP_ADD_AND_DECREASE INITIAL_CPU_ANTS_RATIO: 0.5; MIN_BALANSED_ANT: 10; HASH_TABLE_SIZE: 67108864; ZERO_HASH_RESULT: -1; ZERO_HASH: 100000000000; MAX_PROBES: 10000
=== CUDA + OpenMP Hybrid Pipeline Test ===
22 Time Hybrid OMP;171.29; 166.195; 165.809; 102.43; 56.2989; 55.1702; 165.766; 10.7488; 118.885; 33.7493; 0; 0; 0; 0.00212717; 1; 1; 1; 500; 500; 0; 
23 Time Hybrid OMP;213.613; 208.468; 208.128; 130.509; 59.0258; 66.1303; 208.168; 11.29; 156.331; 37.4893; 0; 0; 0; 0.00212717; 1; 1; 1; 500; 500; 0; 
24 Time Hybrid OMP;165.478; 160.405; 160.001; 96.4233; 55.7722; 55.6394; 159.949; 11.0419; 113.088; 33.5146; 0; 0; 0; 0.00212717; 1; 1; 1; 500; 500; 0; 
25 Time Hybrid OMP;192.158; 187.019; 186.603; 114.647; 57.3495; 62.2821; 186.653; 10.5785; 138.311; 35.1136; 0; 0; 0; 0.00126215; 1; 1; 1; 500; 500; 0; 
26 Time Hybrid OMP;162.886; 157.787; 157.371; 95.814; 55.7379; 53.7153; 157.419; 10.7181; 111.812; 32.5969; 0; 0; 0; 0.00212717; 1; 1; 1; 500; 500; 0; 
27 Time Hybrid OMP;191.125; 186.017; 185.649; 112.605; 57.4711; 63.2405; 185.69; 11.1344; 136.46; 35.5373; 0; 0; 0; 0.00212717; 1; 1; 1; 500; 500; 0; 
28 Time Hybrid OMP;174.536; 169.362; 169.015; 103.755; 56.4632; 56.669; 168.974; 11.1349; 120.873; 34.5413; 0; 0; 0; 0.00212717; 1; 1; 1; 500; 500; 0; 
29 Time Hybrid OMP;212.792; 207.682; 207.3; 128.769; 58.7978; 66.8714; 207.249; 11.6521; 154.435; 38.1794; 0; 0; 0; 0.00212717; 1; 1; 1; 500; 500; 0; 
30 Time Hybrid OMP;163.372; 158.239; 157.811; 95.4356; 55.5838; 54.5943; 157.855; 10.6628; 111.522; 33.3891; 0; 0; 0; 0.00141491; 1; 1; 1; 500; 500; 0; 
31 Time Hybrid OMP;193.974; 188.873; 188.495; 115.321; 57.599; 63.2945; 188.541; 11.2292; 139.291; 35.3958; 0; 0; 0; 0.00129334; 1; 1; 1; 500; 500; 0; 
32 Time Hybrid OMP;166.344; 161.092; 160.712; 96.8725; 55.7412; 55.6412; 160.655; 11.2949; 113.456; 33.5561; 0; 0; 0; 0.0013004; 1; 1; 1; 500; 500; 0; 
33 Time Hybrid OMP;221.995; 216.879; 216.431; 134.093; 58.63; 71.0167; 216.494; 14.3893; 157.423; 41.766; 0; 0; 0; 0.00135358; 1; 1; 1; 500; 500; 0; 
34 Time Hybrid OMP;171.931; 166.655; 166.262; 101.624; 56.2398; 56.1078; 166.308; 11.0932; 118.86; 33.9285; 0; 0; 0; 0.00212717; 1; 1; 1; 500; 500; 0; 
35 Time Hybrid OMP;216.147; 210.982; 210.565; 132.958; 59.1177; 66.0941; 210.612; 10.7992; 159.257; 37.3762; 0; 0; 0; 0.00212717; 1; 1; 1; 500; 500; 0; 
36 Time Hybrid OMP;163.824; 158.68; 158.288; 95.3599; 55.6671; 55.0349; 158.326; 10.8546; 112.051; 33.1156; 0; 0; 0; 0.00228942; 1; 1; 1; 500; 500; 0; 
37 Time Hybrid OMP;194.047; 188.846; 188.376; 115.829; 57.4505; 62.6853; 188.485; 10.9575; 139.596; 35.2869; 0; 0; 0; 0.00212718; 1; 1; 1; 500; 500; 0; 
38 Time Hybrid OMP;162.187; 157.091; 156.714; 94.5533; 55.5538; 54.4806; 156.746; 10.6803; 110.446; 33.3433; 0; 0; 0; 0.00212717; 1; 1; 1; 500; 500; 0; 
39 Time Hybrid OMP;190.85; 185.754; 185.39; 112.963; 57.1912; 62.8737; 185.432; 10.5087; 136.819; 35.5442; 0; 0; 0; 0.0231561; 1; 1; 1; 500; 500; 0; 
40 Time Hybrid OMP;173.727; 168.619; 168.281; 103.772; 56.5148; 56.0978; 168.238; 10.7468; 120.879; 34.2215; 0; 0; 0; 0.00126647; 1; 1; 1; 500; 500; 0; 
41 Time Hybrid OMP;213.642; 208.541; 208.174; 131.268; 58.7807; 65.6069; 208.216; 10.7344; 156.911; 37.4322; 0; 0; 0; 0.00129334; 1; 1; 1; 500; 500; 0; 
42 Time Hybrid OMP;164.014; 158.954; 158.546; 96.0366; 55.6227; 54.5118; 158.594; 10.8558; 112.672; 32.7739; 0; 0; 0; 0.00302629; 1; 1; 1; 500; 500; 0; 
43 Time Hybrid OMP;190.869; 185.703; 185.316; 112.844; 57.306; 62.7979; 185.358; 11.0201; 136.598; 35.1491; 0; 0; 0; 0.00231559; 1; 1; 1; 500; 500; 0; 
44 Time Hybrid OMP;160.296; 155.208; 154.805; 93.9803; 55.5566; 53.2473; 154.843; 10.7845; 109.741; 32.0622; 0; 0; 0; 0.00213918; 1; 1; 1; 500; 500; 0; 
45 Time Hybrid OMP;192.16; 186.942; 186.568; 113.128; 57.4481; 63.6606; 186.611; 11.7872; 137.2; 35.1422; 0; 0; 0; 0.00212717; 1; 1; 1; 500; 500; 0; 
46 Time Hybrid OMP;179.726; 174.577; 174.164; 103.864; 56.5137; 61.6292; 174.203; 12.776; 123.725; 35.2811; 0; 0; 0; 0.00135359; 1; 1; 1; 500; 500; 0; 
