201703
Max threads OMP : 12 OpenMP version: 202011 :OpenMP 5.1 (2021) active
PARAMETR_SIZE: 42; MAX_VALUE_SIZE: 4; SET_PARAMETR_SIZE_ONE_X: 21; ANT_SIZE: 500; MAX_THREAD_CUDA: 256; NAME_FILE_GRAPH: Parametr_Graph/test42_4.txt; KOL_ITERATION: 500; KOL_PROGREV: 0; KOL_PROGON_STATISTICS: 50; PARAMETR_RO: 0.999; PARAMETR_Q: 1; PRINT_INFORMATION: 0; MAX_PARAMETR_VALUE_TO_MIN_OPT: 1000; OPTIMIZE: OPTIMIZE_MIN_1 ; FUNCTION: SHAFFERA BALANCED: BALANCED_TIME_GPU_FUNCTION BALANCED_TIME_OMP_FUNCTION BALANCED_ADD_TIME_OMP_ADD_AND_DECREASE INITIAL_CPU_ANTS_RATIO: 0.5; MIN_BALANSED_ANT: 10; HASH_TABLE_SIZE: 67108864; ZERO_HASH_RESULT: -1; ZERO_HASH: 100000000000; MAX_PROBES: 10000
=== CUDA + OpenMP Hybrid Pipeline Test ===
0 Time Hybrid OMP;385.878; 295.108; 294.597; 196.446; 81.9226; 81.7225; 294.588; 16.0829; 222.026; 53.0222; 0; 0; 0; 0.00212717; 1; 1; 1; 500; 500; 0; 
1 Time Hybrid OMP;247.884; 241.365; 241; 154.115; 79.3011; 74.6678; 241.039; 9.9786; 182.681; 45.7959; 0; 0; 0; 0.00212717; 1; 1; 1; 500; 500; 0; 
2 Time Hybrid OMP;184.228; 177.802; 177.444; 113.204; 72.0443; 55.592; 177.411; 10.7576; 130.098; 34.3287; 0; 0; 0; 0.00212717; 1; 1; 1; 500; 500; 0; 
3 Time Hybrid OMP;196.964; 190.806; 190.354; 117.854; 65.6028; 62.5811; 190.302; 11.7777; 142.519; 33.5728; 0; 0; 0; 0.00126094; 1; 1; 1; 500; 500; 0; 
4 Time Hybrid OMP;182.922; 177.491; 177.078; 108.015; 60.6797; 59.8298; 177.127; 11.3503; 125.764; 37.6148; 0; 0; 0; 0.0016161; 1; 1; 1; 500; 500; 0; 
5 Time Hybrid OMP;216.696; 211.282; 210.845; 135.715; 62.4163; 62.9983; 210.888; 10.7994; 157.485; 39.7296; 0; 0; 0; 0.00212717; 1; 1; 1; 500; 500; 0; 
6 Time Hybrid OMP;170.981; 165.498; 165.035; 100.662; 59.5599; 55.8136; 165.073; 10.8521; 117.88; 33.9995; 0; 0; 0; 0.00212741; 1; 1; 1; 500; 500; 0; 
7 Time Hybrid OMP;198.976; 193.571; 193.065; 115.542; 60.9917; 67.3622; 193.105; 11.8384; 140.273; 38.4249; 0; 0; 0; 0.00212717; 1; 1; 1; 500; 500; 0; 
8 Time Hybrid OMP;171.535; 166.126; 165.739; 99.5455; 58.5292; 57.3174; 165.778; 11.8085; 117.126; 34.4519; 0; 0; 0; 0.00216341; 1; 1; 1; 500; 500; 0; 
9 Time Hybrid OMP;187.392; 182.214; 181.821; 107.015; 57.3878; 64.9566; 181.858; 11.9917; 132.053; 35.2951; 0; 0; 0; 0.0191242; 1; 1; 1; 500; 500; 0; 
